City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
595,Haines Junction,60.7522,-137.5108,31.19,77,80,2.28,CA,2021-10-10 17:14:14
596,Angola,-12.5,18.5,84.25,21,81,8.86,AO,2021-10-10 17:11:22
597,Afsin,38.2477,36.914,63.34,17,0,1.5,TR,2021-10-10 17:15:40
598,Kamenka,51.3223,42.7678,46.13,50,1,5.23,RU,2021-10-10 17:15:40
599,Talara,-4.5772,-81.2719,75.96,64,0,12.66,PE,2021-10-10 17:15:40
600,Manta,-0.95,-80.7333,74.98,73,90,10.36,EC,2021-10-10 17:15:41
601,North Bend,43.4065,-124.2243,58.15,95,1,0.0,US,2021-10-10 17:14:59
602,Glencoe,-28.1783,30.147,54.95,64,0,10.18,ZA,2021-10-10 17:15:41
603,Kwinana,-32.25,115.7667,58.23,72,100,1.9,AU,2021-10-10 17:15:41
604,Gorontalo,0.5412,123.0595,78.21,88,100,0.94,ID,2021-10-10 17:15:42
605,Oussouye,12.485,-16.5469,87.44,60,99,10.65,SN,2021-10-10 17:15:42
606,Pitelino,54.5777,41.8145,43.92,69,13,4.65,RU,2021-10-10 17:15:42
607,Tashla,51.7716,52.7427,49.86,61,99,3.87,RU,2021-10-10 17:15:43
608,Cururupu,-1.8283,-44.8683,86.86,61,89,8.88,BR,2021-10-10 17:15:43
609,Hirara,24.8,125.2833,82.13,85,98,29.42,JP,2021-10-10 17:11:32
610,Antananarivo,-18.9137,47.5361,62.56,67,20,11.5,MG,2021-10-10 17:15:43
611,Methoni,36.8197,21.7049,66.22,77,84,6.55,GR,2021-10-10 17:15:43
612,Igarka,67.4667,86.5833,26.4,75,100,11.45,RU,2021-10-10 17:14:20
613,Los Llanos De Aridane,28.6585,-17.9182,71.35,73,40,17.27,ES,2021-10-10 17:15:44
614,Nanning,22.8167,108.3167,72.05,94,100,15.37,CN,2021-10-10 17:15:44
615,Makhinjauri,41.6739,41.694,60.66,100,75,3.44,GE,2021-10-10 17:15:44
616,Pedro Ii,-4.4247,-41.4586,97.0,21,17,9.42,BR,2021-10-10 17:15:45
617,Ushtobe,45.2514,77.9838,46.2,78,100,11.99,KZ,2021-10-10 17:15:45
618,Ahipara,-35.1667,173.1667,52.38,81,79,5.82,NZ,2021-10-10 17:15:45
619,Marystown,47.1666,-55.1483,52.86,100,55,5.99,CA,2021-10-10 17:15:46
620,San Ramon De La Nueva Oran,-23.1322,-64.326,74.52,60,98,4.68,AR,2021-10-10 17:15:46
621,Lynn Haven,30.2455,-85.6483,85.96,61,1,3.0,US,2021-10-10 17:15:46
622,Finnsnes,69.2296,17.9811,49.75,94,100,4.07,NO,2021-10-10 17:11:09
623,Avera,33.194,-82.5271,80.94,59,53,8.72,US,2021-10-10 17:12:29
624,Tolaga Bay,-38.3667,178.3,46.87,89,13,3.69,NZ,2021-10-10 17:15:47
625,Naples,40.8333,14.25,59.05,71,40,3.0,IT,2021-10-10 17:15:47
626,Aksarka,66.5606,67.7975,27.32,78,21,7.34,RU,2021-10-10 17:15:47
627,Great Falls,47.5002,-111.3008,59.41,34,1,15.99,US,2021-10-10 17:15:38
628,Konde,-4.95,39.75,77.16,83,51,10.58,TZ,2021-10-10 17:15:48
629,Camapua,-19.5314,-54.0439,88.66,52,96,2.98,BR,2021-10-10 17:15:48
630,Imbituba,-28.24,-48.6703,69.69,71,94,12.73,BR,2021-10-10 17:15:48
631,Vitim,59.4511,112.5578,31.98,84,91,11.21,RU,2021-10-10 17:15:49
632,Baiyin,36.5583,104.2081,48.33,54,100,3.18,CN,2021-10-10 17:14:14
633,Zhezkazgan,47.8043,67.7144,47.93,43,91,8.95,KZ,2021-10-10 17:15:49
634,Kirovo-Chepetsk,58.5539,50.0399,45.27,96,100,6.08,RU,2021-10-10 17:15:49
635,Auki,-8.7676,160.7034,77.0,87,56,1.97,SB,2021-10-10 17:15:50
636,Moussoro,13.6408,16.4901,98.06,12,48,9.04,TD,2021-10-10 17:15:50
637,Rovnoye,50.7765,46.0509,50.4,53,2,4.68,RU,2021-10-10 17:15:50
638,Baruun-Urt,46.6806,113.2792,35.82,52,0,9.04,MN,2021-10-10 17:15:51
639,Taltal,-25.4,-70.4833,66.78,52,0,7.11,CL,2021-10-10 17:15:17
640,Nuuk,64.1835,-51.7216,39.81,60,75,11.5,GL,2021-10-10 17:15:51
641,Catuday,16.2923,119.8062,81.84,82,26,21.39,PH,2021-10-10 17:15:51
642,Iskandar,41.5539,69.7008,47.25,50,69,3.94,UZ,2021-10-10 17:15:52
643,Chester,40.1254,-75.8749,66.11,97,90,1.99,US,2021-10-10 17:13:34
644,Carora,10.1755,-70.0827,86.79,56,75,4.56,VE,2021-10-10 17:15:52
645,Galati,45.45,28.05,50.27,43,23,6.67,RO,2021-10-10 17:11:02
646,Jaragua,-15.7569,-49.3344,88.02,30,100,8.81,BR,2021-10-10 17:15:52
647,Skibbereen,51.55,-9.2667,58.8,76,93,3.13,IE,2021-10-10 17:15:53
648,Bambanglipuro,-7.95,110.2833,76.39,84,70,4.18,ID,2021-10-10 17:15:53
649,Ordubad,38.9059,46.0234,57.29,70,0,8.61,AZ,2021-10-10 17:15:54
650,Hajiganj,23.2511,90.8592,80.96,77,5,4.32,BD,2021-10-10 17:15:54
651,Praia Da Vitoria,38.7333,-27.0667,73.76,88,75,16.04,PT,2021-10-10 17:15:54
652,Valparaiso,-33.0393,-71.6273,71.83,53,20,6.91,CL,2021-10-10 17:11:35
653,Richards Bay,-28.783,32.0377,63.97,64,97,8.81,ZA,2021-10-10 17:15:55
654,Honiara,-9.4333,159.95,78.28,86,83,1.54,SB,2021-10-10 17:15:55
655,Soe,-9.8607,124.284,65.46,68,95,3.29,ID,2021-10-10 17:15:55
656,Mayumba,-3.432,10.6554,76.66,82,100,4.36,GA,2021-10-10 17:15:56
657,Akdagmadeni,39.6603,35.8836,56.97,49,0,4.47,TR,2021-10-10 17:15:56
658,Sombreffe,50.5286,4.5984,56.41,91,20,2.3,BE,2021-10-10 17:15:56
659,Price,39.5994,-110.8107,54.66,47,1,8.05,US,2021-10-10 17:15:56
660,Renqiu,38.6989,116.0936,50.67,69,26,4.54,CN,2021-10-10 17:15:57
661,Togitsu,32.8333,129.85,77.99,78,0,2.26,JP,2021-10-10 17:15:57
662,Vlore,40.4667,19.4897,68.25,73,75,17.69,AL,2021-10-10 17:15:57
663,Jumla,29.2747,82.1838,53.37,80,10,3.87,NP,2021-10-10 17:15:58
664,Jalu,29.0331,21.5482,83.88,22,0,8.9,LY,2021-10-10 17:15:58
665,Kinsale,51.7075,-8.5306,58.37,67,20,6.91,IE,2021-10-10 17:15:58
666,Marshalltown,42.0494,-92.908,73.02,49,100,9.62,US,2021-10-10 17:15:59
667,Bonavista,48.6499,-53.1147,47.12,69,59,30.27,CA,2021-10-10 17:15:59
668,Quelimane,-17.8786,36.8883,78.75,83,75,14.97,MZ,2021-10-10 17:15:59
669,Capreol,46.706,-80.9225,64.54,95,100,3.0,CA,2021-10-10 17:12:29
670,Gidole,5.65,37.3667,63.84,62,97,2.95,ET,2021-10-10 17:15:59
671,Kasongo-Lunda,-6.4667,16.8167,75.4,85,53,5.46,CD,2021-10-10 17:16:00
672,Nalbari,26.4456,91.4354,80.58,82,4,0.78,IN,2021-10-10 17:16:00
673,Batemans Bay,-35.7167,150.1833,51.1,90,100,4.47,AU,2021-10-10 17:16:00
674,Sinnamary,5.3833,-52.95,84.88,69,97,11.36,GF,2021-10-10 17:16:01
675,Wahiawa,21.5028,-158.0236,71.92,82,90,11.5,US,2021-10-10 17:16:01
676,Corinto,37.9407,22.9573,72.45,82,83,2.08,GR,2021-10-10 17:11:38
677,Jatai,-17.8814,-51.7144,85.95,43,87,8.84,BR,2021-10-10 17:16:02
678,Mangit,40.5971,70.9607,49.28,60,97,5.55,UZ,2021-10-10 17:16:02
679,Tukrah,32.5341,20.5791,78.31,50,0,9.15,LY,2021-10-10 17:16:03
680,Santiago,-33.4569,-70.6483,67.28,50,20,4.61,CL,2021-10-10 17:15:01
681,Gogrial,8.5332,28.1004,80.47,68,100,9.86,SS,2021-10-10 17:16:03
682,El Retorno,2.3302,-72.6276,85.48,73,99,2.06,CO,2021-10-10 17:16:03
683,Wuzhou,23.4833,111.3167,69.28,96,99,4.36,CN,2021-10-10 17:16:04
684,Porec,45.2258,13.5939,54.45,64,100,18.48,HR,2021-10-10 17:16:04
685,Ancud,-41.8697,-73.8203,55.42,73,88,8.37,CL,2021-10-10 17:16:04
686,Dolgoprudnyy,55.9041,37.5606,45.01,65,0,8.95,RU,2021-10-10 17:16:05
687,Carutapera,-1.195,-46.02,86.95,60,33,11.39,BR,2021-10-10 17:16:05
688,Aksaray,38.3726,34.0254,63.99,28,0,3.74,TR,2021-10-10 17:16:05
689,Axim,4.8699,-2.2405,78.15,86,100,8.7,GH,2021-10-10 17:16:06
690,Yenagoa,4.9247,6.2642,79.7,84,94,4.07,NG,2021-10-10 17:16:06
691,Edd,13.9297,41.6925,91.33,59,83,8.34,ER,2021-10-10 17:16:06
692,Hargeysa,9.56,44.065,75.04,61,67,9.84,SO,2021-10-10 17:16:07
693,Dawei,14.0833,98.2,76.69,95,100,4.03,MM,2021-10-10 17:16:07
694,Luau,-10.7073,22.2247,87.24,23,62,2.26,AO,2021-10-10 17:16:07
695,Hambantota,6.1241,81.1185,80.58,81,100,18.41,LK,2021-10-10 17:12:03
696,Gizo,-8.103,156.8419,80.91,79,85,6.55,SB,2021-10-10 17:16:08
697,Binzhou,37.3667,118.0167,50.99,64,79,7.63,CN,2021-10-10 17:16:08
698,Huanren,41.2647,125.3667,44.33,79,92,2.59,CN,2021-10-10 17:16:09
699,Muhos,64.808,25.9931,51.58,90,100,8.95,FI,2021-10-10 17:16:09
700,Jinxi,30.4323,116.2922,64.11,72,100,8.84,CN,2021-10-10 17:16:09
701,Sao Luiz Gonzaga,-28.4083,-54.9608,76.14,65,84,9.13,BR,2021-10-10 17:16:10
702,Mattru,7.6244,-11.8332,81.46,86,69,4.14,SL,2021-10-10 17:16:10
